50.00143051,0.339136153
50.04187775,0.339126617
50.04832077,0.339098006
50.1009407,0.339176685
50.2208519,0.339119464
50.41449738,0.339183837
50.70371628,0.33914569
51.07382965,0.339129001
51.56564331,0.339233905
52.15446091,0.339224368
52.83634186,0.33914569
53.59482193,0.339231521
54.46605682,0.339279205
55.38990784,0.339348346
56.37353516,0.33942464
57.43412018,0.339491397
58.5358696,0.339548618
59.67734909,0.339663059
60.83135986,0.339736968
62.02939606,0.339880019
63.23745346,0.340032607
64.45983124,0.340139896
65.67504883,0.340309173
66.88775635,0.340480834
68.10118103,0.34062627
69.26950836,0.340824157
70.42674255,0.340998203
71.55282593,0.341198474
72.63811493,0.341427356
73.67328644,0.341692001
74.69163513,0.341854125
75.67704773,0.342066318
76.63204193,0.342276126
77.55303192,0.342552692
78.46006012,0.342826873
79.3398819,0.343058139
80.19894409,0.343256027
81.03868103,0.343487293
81.86660004,0.34371379
82.68379211,0.343897372
83.49201965,0.344116718
84.30885315,0.344362289
85.10527039,0.344603091
85.89274597,0.34484151
86.6931076,0.345068008
87.4823761,0.345289737
88.28703308,0.345506698
89.09311676,0.345699817
89.88238525,0.345935851
90.69598389,0.34610036
91.5085144,0.346336395
92.30351257,0.34658435
93.11281586,0.346729785
93.93000031,0.346899062
94.72821045,0.347092181
95.54217529,0.347309142
96.36723328,0.347473651
97.18441772,0.347652465
98.00016785,0.347759753
98.81413269,0.347969562
99.65386963,0.348043472
100.4783707,0.348129302
101.304985,0.348227054
102.1334229,0.348379642
102.9680328,0.348465472
103.789917,0.348503619
104.6132584,0.348570377
105.4493256,0.348637134
106.2788467,0.348665744
107.1036377,0.348789722
107.9258957,0.348751575
108.7586823,0.348711044
109.5834808,0.348780185
110.4039154,0.348806411
111.2272568,0.348780185
112.0400543,0.348761111
112.8583069,0.348761111
113.6682053,0.348777801
114.4831848,0.34872058
115.2941666,0.34869197
116.1113281,0.348625213
116.9157715,0.34861806
117.7311096,0.348570377
118.5471878,0.348475009
119.3578033,0.348408252
120.1684265,0.348415405
120.9732285,0.348303348
121.7918396,0.348262817
122.5821075,0.348186523
123.3963623,0.348091155
124.204071,0.347988635
125.014328,0.347902805
125.8067703,0.34776929
126.6097565,0.34771207
127.4200134,0.347671539
128.2215424,0.347626239
129.0179901,0.347473651
129.8289642,0.347406894
130.6428528,0.347309142
131.4382172,0.347216159
132.2408295,0.347130328
133.0536346,0.34705165
133.8707886,0.346870452
134.6596069,0.346825153
135.4811249,0.346717864
136.2859344,0.346634418
137.0969238,0.346558124
137.8977203,0.346460372
138.7228851,0.346393615
139.5309601,0.346300632
140.3415833,0.346260101
141.160553,0.346164733
141.9729919,0.346050292
142.7897949,0.345983535
143.6036835,0.345881015
144.4143066,0.345811874
145.2350922,0.34571889
146.0409851,0.345640212
146.8625183,0.345537692
147.6676788,0.345478088
148.4764862,0.345363647
149.2761993,0.34530881
150.0744629,0.345230132
150.8872528,0.345070392
151.7011414,0.345087081
152.4972229,0.345032245
153.3129272,0.344924957
154.1206512,0.344839126
154.9429016,0.344772369
155.7506104,0.344698459
156.5579529,0.344679385
157.3736572,0.344574481
158.1842804,0.344507724
159,0.344390899
159.8120728,0.344364673
160.6500549,0.344269305
161.4727936,0.344142944
162.298111,0.344069034
163.124176,0.34399274
163.9439545,0.343945056
164.760788,0.343906909
165.5812988,0.343809158
166.3947906,0.343780547
167.2101288,0.343668491
168.0106812,0.343573123
168.8223267,0.343496829
169.6372986,0.343446761
170.4430237,0.343370467
171.2372894,0.343353778
172.0463562,0.34330371
172.835434,0.343267947
173.6296997,0.343191653
174.453186,0.343122512
175.2511444,0.343122512
176.0613098,0.343017608
176.868515,0.343027145
177.6723938,0.342915088
178.4781189,0.342855483
179.2849579,0.342857867
180.0988159,0.342769653
180.9041748,0.342721969
181.7257996,0.342664748
182.5378265,0.342636138
183.3417053,0.342597991
184.1514893,0.342559844
184.9575958,0.342493087
185.7788544,0.342447788
186.5938263,0.342416793
187.4191437,0.34239772
188.2326355,0.342400104
189.0479736,0.342285663
189.8769989,0.342247516
190.6856995,0.342171222
191.5076904,0.342159301
192.3230286,0.342056781
193.1365204,0.342006713
193.9577789,0.34201625
194.7827454,0.341894656
195.5995483,0.341873199
196.4111938,0.341882735
197.2250671,0.341863662
198.0452118,0.341818362
198.8668365,0.341789752
199.6832886,0.341720611
200.4982605,0.341739684
201.3121338,0.34160617
202.1174927,0.341625243
202.9442902,0.341625243
203.7448425,0.34160617
204.5675812,0.341510803
205.388092,0.341589481
206.2012177,0.341501266
207.0025024,0.341453582
207.828949,0.341427356
208.6409607,0.341389209
209.4352264,0.341370136
210.2616577,0.341360599
211.0858765,0.341351062
211.9012146,0.341331989
212.7161865,0.341300994
213.5344849,0.341205627
214.3416901,0.341236621
215.1618347,0.341169864
215.9753418,0.341205627
216.7873535,0.341217548
217.6008453,0.341119796
218.403244,0.341081649
219.2219086,0.341119796
220.037262,0.34103635
220.8629456,0.341026813
221.6878967,0.341024429
222.509903,0.341043502
223.3518677,0.340998203
224.1768188,0.340883762
225.0036316,0.340931445
225.8492889,0.340967208
226.6783142,0.341033965
227.5306396,0.340931445
228.3718567,0.340950519
229.2108765,0.340948135
230.0498657,0.340919524
230.8936768,0.340940982
231.733429,0.340988666
232.5791016,0.340979129
233.421051,0.340909988
234.2652435,0.340957671
235.1157227,0.340979129
235.9743195,0.340900451
236.8262634,0.340929061
237.6948547,0.340852767
238.5497742,0.340902835
239.3957977,0.340890914
240.2503662,0.34084323
241.0810547,0.340890914
241.9283142,0.340826541
